34.80,1360
35.40,1360
36.00,1360
36.60,1360
37.20,1360
37.80,1360
38.40,1360
39.00,1360
39.60,1360
40.20,1360
40.80,1360
41.40,1360
42.00,1360
42.60,1360
43.20,1360
43.80,1360
44.40,1360
45.00,1360
45.60,1360
46.20,1360
0.60,1360
1.20,2021
1.80,2021
2.40,2021
3.00,2021
3.60,2021
4.20,2021
4.80,2021
5.40,2021
6.00,2021
6.60,2021
7.20,2021
7.80,2021
8.40,2021
9.00,2021
9.60,2021
10.20,2021
10.80,2021
11.40,2021
12.00,2021
12.60,2021
13.20,2021
13.80,2021
14.40,2021
15.00,2021
15.60,2021
16.20,2021
16.80,2021
17.40,2021
18.00,2021
18.60,2021
19.20,2021
19.80,2021
20.40,2021
21.00,2021
21.60,2021
22.20,2021
22.80,2021
23.40,2021
24.00,2021
24.60,2021
25.20,2021
25.80,2021
26.40,2021
27.00,378
27.60,378
28.20,378
28.80,378
29.40,378
30.00,378
30.60,378
31.20,378
31.80,378
32.40,378
33.00,378
33.60,378
34.20,378
34.80,378
35.40,378
36.00,378
36.60,378
37.20,378
37.80,378
38.40,378
39.00,378
39.60,378
40.20,378
40.80,378
41.40,378
42.00,378
42.60,378
43.20,378
43.80,378
44.40,378
45.00,378
45.60,378
46.20,378
46.80,378
47.40,378
48.00,378
48.60,378
49.20,378
49.80,378
50.40,378
51.00,378
51.60,378
52.20,378
52.80,378
53.40,1731
54.00,1731
54.60,1731
55.20,1731
55.80,1731
56.40,1731
57.00,1731
57.60,1731
58.20,1731
58.80,1731
59.40,1731
60.00,1731
60.60,1731
61.20,1731
61.80,1731
62.40,1731
63.00,1731
63.60,1731
64.20,1731
64.80,1731
65.40,1731
66.00,1731
66.60,1731
67.20,1731
67.80,1731
68.40,1731
69.00,1731
69.60,1731
70.20,1731
70.80,1731
71.40,1731
72.00,1731
72.60,1731
73.20,1731
73.80,1731
74.40,3451
75.00,3451
75.60,3451
76.20,3451
76.80,3451
77.40,3451
78.00,3451
78.60,3451
79.20,3451
79.80,3451
80.40,3451
81.00,3451
81.60,3451
82.20,3451
82.80,3451
83.40,3451
84.00,3451
84.60,3451
85.20,3451
85.80,3451
86.40,3451
87.00,3451
87.60,3451
88.20,3451
88.80,3451
89.40,3451
90.00,3451
90.60,3451
91.20,3451
91.80,3451
92.40,3451
93.00,3451
93.60,3451
94.20,3451
94.80,3451
95.40,3451
96.00,3451
96.60,3451
97.20,3451
97.80,3451
98.40,3451
99.00,3451
99.60,3451
100.20,3711
100.80,3711
101.40,3711
102.00,3711
102.60,3711
103.20,3711
103.80,3711
104.40,3711
105.00,3711
105.60,3711
106.20,3711
106.80,3711
107.40,3711
108.00,3711
108.60,3711
109.20,3711
109.80,3711
110.40,3711
111.00,3711
111.60,3711
112.20,3711
112.80,3711
113.40,3711
114.00,3711
114.60,3711
115.20,3711
115.80,3711
116.40,3711
117.00,3711
117.60,3711
118.20,3711
118.80,3711
119.40,3711
120.00,3711
120.60,3711
121.20,3711
121.80,3711
122.40,3711
123.00,3711
123.60,3711
124.20,3711
124.80,3711
125.40,4264
126.00,4264
126.60,4264
127.20,4264
127.80,4264
128.40,4264
129.00,4264
129.60,4264
130.20,4264
130.80,4264
131.40,4264
132.00,4264
132.60,4264
133.20,4264
133.80,4264
134.40,4264
135.00,4264
135.60,4264
136.20,4264
136.80,4264
137.40,4264
138.00,4264
138.60,4264
139.20,4264
139.80,4264
140.40,4264
141.00,4264
